Order ID,Order Date,Customer ID,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode,Profit Margin %,Order Month,Order Year
ORD-02851,2025-01-08,CUST-0637,Consumer,South,Electronics,Laptop Stand,1,0.15,1553.03,319.22,Standard,20.55,2025-01,2025
ORD-02911,2025-05-03,CUST-0617,Home Office,North,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-05,2025
ORD-02592,2025-04-11,CUST-0647,Consumer,North,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Express,16.14,2025-04,2025
ORD-02467,2024-11-21,CUST-0008,Consumer,East,Electronics,Webcam HD,1,0.1,4159.55,735.33,Standard,17.68,2024-11,2024
ORD-02476,2024-03-09,CUST-1288,Consumer,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-03,2024
ORD-02471,2025-11-14,CUST-0427,Corporate,East,Furniture,Bean Bag,1,0.2,6026.43,306.88,Standard,5.09,2025-11,2025
ORD-02214,2024-01-23,CUST-0733,Home Office,South,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2024-01,2024
ORD-01387,2025-03-01,CUST-0855,Consumer,East,Office Supplies,Whiteboard Marker Set,2,0.0,324.6,94.22,Express,29.03,2025-03,2025
ORD-02920,2025-02-03,CUST-0551,Consumer,East,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Standard,9.12,2025-02,2025
ORD-02418,2024-07-08,CUST-1265,Consumer,East,Electronics,Noise Cancelling Headphones,1,0.05,4458.99,1226.95,Standard,27.52,2024-07,2024
ORD-01838,2024-04-21,CUST-1131,Corporate,East,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Standard,19.79,2024-04,2024
ORD-01753,2025-04-10,CUST-0559,Corporate,South,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-04,2025
ORD-03027,2025-01-28,CUST-0546,Corporate,West,Clothing,Woolen Sweater,1,0.0,7597.56,2184.56,Standard,28.75,2025-01,2025
ORD-01474,2025-06-17,CUST-0456,Corporate,West,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Express,25.06,2025-06,2025
ORD-01188,2024-03-28,CUST-0769,Corporate,East,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-03,2024
ORD-02633,2025-07-18,CUST-0550,Consumer,North,Electronics,Smartwatch,1,0.2,1320.84,270.01,Standard,20.44,2025-07,2025
ORD-02188,2025-08-16,CUST-0104,Consumer,West,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Express,8.58,2025-08,2025
ORD-02228,2025-04-28,CUST-0533,Consumer,South,Office Supplies,Ballpoint Pen Box,2,0.15,136.54,40.24,Standard,29.47,2025-04,2025
ORD-01119,2024-10-30,CUST-0049,Corporate,North,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2024-10,2024
ORD-02001,2024-04-29,CUST-1052,Corporate,East,Furniture,Office Chair,1,0.0,12690.96,3867.06,Express,30.47,2024-04,2024
ORD-01552,2025-06-20,CUST-0078,Home Office,South,Office Supplies,Ballpoint Pen Box,2,0.05,152.61,49.55,Express,32.47,2025-06,2025
ORD-02051,2024-06-01,CUST-0865,Consumer,West,Furniture,Bookshelf,1,0.0,1301.6,351.95,Standard,27.04,2024-06,2024
ORD-02513,2024-10-17,CUST-1237,Consumer,North,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2024-10,2024
ORD-01788,2025-05-20,CUST-0462,Consumer,East,Electronics,Noise Cancelling Headphones,1,0.1,4224.3,1099.01,Express,26.02,2025-05,2025
ORD-02989,2024-06-09,CUST-0840,Corporate,East,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Standard,10.23,2024-06,2024
ORD-02060,2024-01-03,CUST-0370,Corporate,East,Office Supplies,Desk Organizer,1,0.05,171.7,19.36,Same Day,11.28,2024-01,2024
ORD-01077,2024-05-17,CUST-0970,Consumer,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-05,2024
ORD-02788,2025-05-25,CUST-1236,Consumer,South,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2025-05,2025
ORD-01584,2025-10-26,CUST-0882,Consumer,West,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-10,2025
ORD-01687,2024-09-24,CUST-1027,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2024-09,2024
ORD-01366,2024-10-29,CUST-1128,Home Office,West,Office Supplies,A4 Paper Ream,1,0.05,393.73,28.01,Standard,7.11,2024-10,2024
ORD-02187,2024-11-01,CUST-0753,Consumer,East,Electronics,Power Bank 10000mAh,1,0.15,1379.68,297.8,Express,21.58,2024-11,2024
ORD-02396,2025-07-31,CUST-0352,Home Office,West,Office Supplies,Whiteboard Marker Set,2,0.0,324.6,94.22,Express,29.03,2025-07,2025
ORD-01429,2025-12-25,CUST-1087,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-12,2025
ORD-03002,2025-08-12,CUST-0769,Consumer,West,Electronics,Wireless Mouse,2,0.0,9558.72,1007.76,Standard,10.54,2025-08,2025
ORD-02447,2025-10-21,CUST-0924,Corporate,North,Electronics,Bluetooth Speaker,2,0.1,10563.05,1812.66,Same Day,17.16,2025-10,2025
ORD-02670,2024-12-29,CUST-0034,Corporate,South,Electronics,USB-C Charger,3,0.15,6635.89,1026.72,Same Day,15.47,2024-12,2024
ORD-01543,2025-06-03,CUST-0405,Consumer,East,Electronics,Smartwatch,1,0.15,1403.39,307.94,Standard,21.94,2025-06,2025
ORD-01733,2025-12-17,CUST-0334,Consumer,West,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-12,2025
ORD-02492,2025-02-11,CUST-0509,Consumer,North,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2025-02,2025
ORD-03052,2025-10-01,CUST-0936,Home Office,West,Electronics,Laptop Stand,2,0.0,3654.18,915.55,Express,25.05,2025-10,2025
ORD-02890,2025-10-13,CUST-0872,Corporate,North,Electronics,Wireless Mouse,2,0.0,9558.72,1007.76,Standard,10.54,2025-10,2025
ORD-01251,2025-02-21,CUST-0479,Home Office,East,Furniture,Bean Bag,1,0.0,7533.04,835.59,Standard,11.09,2025-02,2025
ORD-02669,2024-07-12,CUST-0340,Consumer,South,Clothing,Denim Jeans,1,0.1,474.74,99.06,Same Day,20.87,2024-07,2024
ORD-01166,2025-04-09,CUST-0393,Corporate,West,Electronics,Webcam HD,1,0.1,4159.55,735.33,Standard,17.68,2025-04,2025
ORD-02501,2025-11-08,CUST-0808,Home Office,West,Electronics,Smartwatch,2,0.05,3137.0,782.44,Standard,24.94,2025-11,2025
ORD-02437,2024-12-06,CUST-1105,Corporate,West,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Standard,32.37,2024-12,2024
ORD-01759,2024-02-13,CUST-0679,Corporate,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-02,2024
ORD-01969,2024-06-06,CUST-0503,Consumer,West,Clothing,Hoodie,1,0.15,1324.13,215.62,Standard,16.28,2024-06,2024
ORD-01136,2024-06-30,CUST-1114,Consumer,East,Office Supplies,Desk Organizer,1,0.05,171.7,19.36,Standard,11.28,2024-06,2024
ORD-01988,2025-11-30,CUST-1112,Consumer,South,Electronics,Noise Cancelling Headphones,2,0.15,7979.24,1956.22,Standard,24.52,2025-11,2025
ORD-02666,2025-11-21,CUST-1355,Consumer,West,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Express,24.94,2025-11,2025
ORD-01222,2024-02-03,CUST-0349,Consumer,South,Electronics,Noise Cancelling Headphones,1,0.1,4224.3,1099.01,Standard,26.02,2024-02,2024
ORD-01130,2024-04-12,CUST-0876,Consumer,East,Electronics,Webcam HD,1,0.0,4621.72,955.68,Express,20.68,2024-04,2024
ORD-02853,2024-04-03,CUST-1246,Consumer,West,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Express,28.75,2024-04,2024
ORD-01982,2025-10-14,CUST-0495,Home Office,East,Clothing,Formal Shirt,3,0.05,5762.76,503.3,Standard,8.73,2025-10,2025
ORD-01010,2025-10-16,CUST-0848,Corporate,North,Clothing,Denim Jeans,2,0.15,896.73,173.66,Standard,19.37,2025-10,2025
ORD-01493,2024-04-06,CUST-0113,Consumer,East,Electronics,Laptop Stand,4,0.0,7308.36,1831.11,Standard,25.06,2024-04,2024
ORD-01811,2025-09-10,CUST-0643,Corporate,North,Furniture,Office Chair,1,0.0,12690.96,3867.06,Express,30.47,2025-09,2025
ORD-02969,2024-12-19,CUST-1035,Consumer,West,Furniture,Bean Bag,1,0.1,6779.74,548.64,Standard,8.09,2024-12,2024
ORD-02967,2025-10-20,CUST-0793,Consumer,North,Furniture,Filing Cabinet,1,0.0,7701.13,1935.86,Standard,25.14,2025-10,2025
ORD-02548,2024-11-15,CUST-1338,Corporate,West,Clothing,Hoodie,1,0.15,1324.13,215.62,Standard,16.28,2024-11,2024
ORD-02646,2025-10-03,CUST-0135,Home Office,East,Clothing,Cotton T-Shirt,3,0.2,2915.47,91.07,Standard,3.12,2025-10,2025
ORD-02715,2025-12-28,CUST-0108,Consumer,West,Clothing,Denim Jeans,1,0.0,527.49,125.89,Standard,23.87,2025-12,2025
ORD-01632,2024-01-30,CUST-0712,Corporate,West,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Same Day,12.78,2024-01,2024
ORD-01372,2025-02-17,CUST-0009,Corporate,West,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2025-02,2025
ORD-01488,2025-04-10,CUST-0839,Consumer,West,Electronics,Smartwatch,1,0.15,1403.39,307.94,Standard,21.94,2025-04,2025
ORD-01903,2024-03-04,CUST-0709,Corporate,South,Furniture,Wall Shelf,2,0.0,17834.12,3529.62,Standard,19.79,2024-03,2024
ORD-01927,2024-06-16,CUST-0422,Consumer,North,Office Supplies,Sticky Notes Pack,2,0.0,490.46,79.16,Express,16.14,2024-06,2024
ORD-01905,2024-09-06,CUST-0606,Consumer,West,Electronics,Laptop Stand,1,0.1,1644.38,362.67,Standard,22.06,2024-09,2024
ORD-02916,2024-06-12,CUST-0903,Corporate,South,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Express,32.37,2024-06,2024
ORD-01663,2024-05-11,CUST-0636,Corporate,West,Clothing,Hoodie,1,0.0,1557.8,323.78,Same Day,20.78,2024-05,2024
ORD-02909,2024-12-03,CUST-0356,Home Office,East,Office Supplies,Whiteboard Marker Set,1,0.2,129.84,29.9,Standard,23.03,2024-12,2024
ORD-02298,2024-10-21,CUST-0564,Consumer,West,Furniture,Recliner Sofa,1,0.0,6837.7,654.65,Standard,9.57,2024-10,2024
ORD-01037,2025-11-12,CUST-1107,Consumer,North,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Express,9.12,2025-11,2025
ORD-01430,2024-03-10,CUST-0032,Consumer,West,Electronics,Webcam HD,2,0.05,8781.27,1684.07,Express,19.18,2024-03,2024
ORD-01860,2025-03-12,CUST-0252,Corporate,East,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-03,2025
ORD-01224,2025-12-27,CUST-0483,Consumer,East,Electronics,Noise Cancelling Headphones,1,0.2,3754.94,864.25,Express,23.02,2025-12,2025
ORD-01715,2025-06-09,CUST-0807,Consumer,West,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-06,2025
ORD-02326,2025-07-10,CUST-0561,Consumer,West,Furniture,Bookshelf,1,0.0,1301.6,351.95,Standard,27.04,2025-07,2025
ORD-02577,2024-12-07,CUST-0872,Consumer,East,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2024-12,2024
ORD-01580,2025-01-18,CUST-1332,Consumer,North,Clothing,Running Shoes,1,0.0,1063.11,254.67,Express,23.96,2025-01,2025
ORD-02923,2025-05-11,CUST-0173,Consumer,South,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2025-05,2025
ORD-01603,2024-06-25,CUST-0257,Consumer,West,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Same Day,19.97,2024-06,2024
ORD-02166,2024-12-08,CUST-1103,Home Office,North,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2024-12,2024
ORD-01532,2025-08-22,CUST-0657,Consumer,West,Clothing,Hoodie,3,0.0,4673.4,971.33,Standard,20.78,2025-08,2025
ORD-02003,2024-01-25,CUST-0861,Corporate,South,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Standard,16.14,2024-01,2024
ORD-01417,2024-11-24,CUST-0728,Consumer,South,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-11,2024
ORD-01816,2024-12-10,CUST-0351,Consumer,West,Furniture,Wall Shelf,1,0.2,7133.65,983.83,Express,13.79,2024-12,2024
ORD-01826,2024-12-11,CUST-0886,Consumer,South,Office Supplies,Sticky Notes Pack,1,0.05,232.97,34.11,Standard,14.64,2024-12,2024
ORD-01209,2024-01-30,CUST-0189,Corporate,West,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Express,19.97,2024-01,2024
ORD-01785,2025-06-03,CUST-1108,Home Office,North,Office Supplies,Sticky Notes Pack,1,0.05,232.97,34.11,Standard,14.64,2025-06,2025
ORD-02226,2024-03-03,CUST-0289,Consumer,South,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Standard,32.37,2024-03,2024
ORD-02507,2024-04-11,CUST-0553,Home Office,East,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2024-04,2024
ORD-02984,2025-08-23,CUST-1296,Consumer,South,Electronics,Smartwatch,1,0.05,1568.5,391.22,Standard,24.94,2025-08,2025
ORD-02022,2024-12-01,CUST-0086,Corporate,North,Office Supplies,Sticky Notes Pack,3,0.1,662.12,87.01,Standard,13.14,2024-12,2024
ORD-02665,2024-06-23,CUST-0710,Consumer,West,Furniture,Study Table,1,0.0,6547.2,770.82,Standard,11.77,2024-06,2024
ORD-02936,2024-04-24,CUST-0459,Consumer,North,Furniture,Filing Cabinet,1,0.0,7701.13,1935.86,Express,25.14,2024-04,2024
ORD-01507,2024-04-14,CUST-0444,Consumer,South,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2024-04,2024
ORD-01001,2024-03-19,CUST-0777,Consumer,North,Clothing,Woolen Sweater,3,0.0,5698.17,1638.42,Express,28.75,2024-03,2024
ORD-02690,2024-06-08,CUST-0582,Home Office,West,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2024-06,2024
ORD-01580,2025-01-18,CUST-1332,Consumer,North,Furniture,Wall Shelf,1,0.0,8917.06,1771.59,Express,19.87,2025-01,2025
ORD-02289,2024-01-13,CUST-0237,Home Office,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Express,12.78,2024-01,2024
ORD-02786,2024-04-21,CUST-0403,Corporate,North,Furniture,Study Table,3,0.0,19641.6,2312.47,Standard,11.77,2024-04,2024
ORD-01338,2024-07-24,CUST-1234,Consumer,South,Furniture,Office Chair,3,0.1,34265.59,9413.11,Standard,27.47,2024-07,2024
ORD-02573,2024-03-23,CUST-1263,Consumer,South,Furniture,Recliner Sofa,1,0.05,6495.82,524.48,Standard,8.07,2024-03,2024
ORD-02038,2025-08-08,CUST-1089,Corporate,West,Clothing,Denim Jeans,1,0.0,527.49,125.89,Standard,23.87,2025-08,2025
ORD-01229,2024-05-24,CUST-0366,Home Office,South,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2024-05,2024
ORD-02698,2025-11-02,CUST-1074,Consumer,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2025-11,2025
ORD-01583,2025-02-21,CUST-1198,Corporate,South,Furniture,Filing Cabinet,2,0.0,15402.26,3871.73,Standard,25.14,2025-02,2025
ORD-01984,2025-05-13,CUST-0706,Consumer,South,Furniture,Recliner Sofa,1,0.0,6837.7,654.65,Standard,9.57,2025-05,2025
ORD-02555,2025-10-24,CUST-0069,Consumer,South,Office Supplies,Sticky Notes Pack,2,0.0,490.46,79.16,Express,16.14,2025-10,2025
ORD-02465,2024-10-16,CUST-1189,Corporate,South,Furniture,Filing Cabinet,1,0.05,7316.07,1729.33,Standard,23.64,2024-10,2024
ORD-02035,2024-09-19,CUST-1193,Corporate,West,Clothing,Running Shoes,1,0.0,1063.11,254.67,Express,23.96,2024-09,2024
ORD-02045,2025-07-11,CUST-0061,Consumer,East,Electronics,Power Bank 10000mAh,1,0.05,1541.99,379.1,Express,24.59,2025-07,2025
ORD-01886,2024-07-20,CUST-0742,Corporate,North,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2024-07,2024
ORD-01863,2024-02-13,CUST-1176,Consumer,West,Furniture,Bed Side Table,1,0.05,4989.01,1380.22,Standard,27.67,2024-02,2024
ORD-01020,2025-03-07,CUST-0452,Consumer,North,Electronics,Wireless Mouse,2,0.05,9080.78,821.16,Express,9.04,2025-03,2025
ORD-01812,2025-12-09,CUST-0311,Consumer,South,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-12,2025
ORD-02049,2024-08-17,CUST-0559,Home Office,East,Office Supplies,Stapler,1,0.1,227.21,42.1,Standard,18.53,2024-08,2024
ORD-01265,2024-10-06,CUST-1007,Home Office,West,Clothing,Rain Jacket,2,0.1,2278.1,127.2,Standard,5.58,2024-10,2024
ORD-02175,2024-04-03,CUST-0311,Corporate,East,Electronics,Laptop Stand,2,0.0,3654.18,915.55,Express,25.05,2024-04,2024
ORD-01098,2025-05-30,CUST-0047,Consumer,South,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2025-05,2025
ORD-02902,2024-12-05,CUST-1235,Corporate,East,Clothing,Running Shoes,1,0.0,1063.11,254.67,Same Day,23.96,2024-12,2024
ORD-02538,2024-07-01,CUST-0074,Consumer,North,Clothing,Hoodie,1,0.0,1557.8,323.78,Express,20.78,2024-07,2024
ORD-02378,2024-03-14,CUST-0313,Consumer,West,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2024-03,2024
ORD-02728,2024-10-06,CUST-0700,Consumer,South,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2024-10,2024
ORD-02468,2025-07-20,CUST-0061,Corporate,South,Office Supplies,File Folder Pack,2,0.1,297.41,87.35,Standard,29.37,2025-07,2025
ORD-01663,2024-05-11,CUST-0636,Corporate,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Same Day,29.03,2024-05,2024
ORD-02878,2025-10-27,CUST-1172,Consumer,East,Furniture,Recliner Sofa,4,0.0,27350.8,2618.61,Express,9.57,2025-10,2025
ORD-02020,2024-08-09,CUST-0754,Corporate,East,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2024-08,2024
ORD-02016,2025-12-23,CUST-0682,Consumer,West,Clothing,Sports Cap,1,0.1,1366.99,108.42,Standard,7.93,2025-12,2025
ORD-02390,2024-08-02,CUST-1347,Corporate,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Express,20.78,2024-08,2024
ORD-02454,2025-06-21,CUST-0930,Home Office,South,Clothing,Denim Jeans,2,0.05,1002.23,224.16,Express,22.37,2025-06,2025
ORD-02906,2024-04-26,CUST-1202,Corporate,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2024-04,2024
ORD-01059,2025-10-10,CUST-0198,Home Office,East,Clothing,Sports Cap,1,0.0,1518.88,166.04,Same Day,10.93,2025-10,2025
ORD-02172,2025-10-31,CUST-0125,Consumer,North,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-10,2025
ORD-01012,2024-11-08,CUST-0316,Corporate,South,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-11,2024
ORD-02354,2025-01-28,CUST-0581,Consumer,South,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2025-01,2025
ORD-02743,2024-12-25,CUST-1274,Consumer,North,Electronics,USB-C Charger,1,0.15,2211.96,342.24,Standard,15.47,2024-12,2024
ORD-01761,2024-02-08,CUST-1051,Consumer,North,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Standard,9.12,2024-02,2024
ORD-01016,2025-03-04,CUST-0269,Consumer,South,Furniture,Bean Bag,1,0.0,7533.04,835.59,Same Day,11.09,2025-03,2025
ORD-01678,2024-04-09,CUST-1371,Consumer,North,Electronics,Bluetooth Speaker,1,0.2,4694.69,664.79,Standard,14.16,2024-04,2024
ORD-02643,2024-12-14,CUST-0284,Consumer,North,Furniture,Bookshelf,1,0.1,1171.44,281.61,Standard,24.04,2024-12,2024
ORD-02485,2025-06-09,CUST-1169,Consumer,East,Clothing,Denim Jeans,1,0.15,448.37,86.83,Standard,19.37,2025-06,2025
ORD-01909,2025-09-05,CUST-0531,Consumer,North,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Express,26.09,2025-09,2025
ORD-01843,2025-06-11,CUST-1076,Corporate,North,Electronics,Webcam HD,1,0.05,4390.63,842.04,Express,19.18,2025-06,2025
ORD-01971,2024-10-27,CUST-0387,Consumer,West,Clothing,Running Shoes,1,0.0,1063.11,254.67,Express,23.96,2024-10,2024
ORD-02348,2025-05-06,CUST-0889,Corporate,West,Office Supplies,Printer Ink Cartridge,1,0.2,296.76,56.2,Express,18.94,2025-05,2025
ORD-02153,2024-10-09,CUST-1266,Corporate,West,Furniture,Filing Cabinet,1,0.0,7701.13,1935.86,Same Day,25.14,2024-10,2024
ORD-02268,2024-08-11,CUST-1242,Corporate,South,Clothing,Cotton T-Shirt,1,0.15,1032.56,47.74,Same Day,4.62,2024-08,2024
ORD-01552,2025-06-20,CUST-0078,Home Office,South,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Express,28.75,2025-06,2025
ORD-01709,2024-09-09,CUST-0544,Home Office,South,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2024-09,2024
ORD-01597,2024-07-24,CUST-1305,Corporate,West,Clothing,Woolen Sweater,2,0.05,3608.84,983.53,Standard,27.25,2024-07,2024
ORD-01178,2024-11-16,CUST-0105,Consumer,North,Furniture,Wall Shelf,2,0.0,17834.12,3529.62,Standard,19.79,2024-11,2024
ORD-03001,2024-10-07,CUST-0316,Consumer,East,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-10,2024
ORD-01281,2025-12-30,CUST-1041,Consumer,West,Office Supplies,Ballpoint Pen Box,1,0.05,76.3,24.78,Standard,32.48,2025-12,2025
ORD-02937,2025-04-26,CUST-1266,Corporate,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Same Day,12.78,2025-04,2025
ORD-01867,2024-08-07,CUST-0416,Home Office,North,Office Supplies,File Folder Pack,3,0.0,495.69,160.46,Standard,32.37,2024-08,2024
ORD-02946,2025-12-12,CUST-0960,Consumer,South,Furniture,Office Chair,1,0.05,12056.41,3492.86,Express,28.97,2025-12,2025
ORD-01781,2024-01-19,CUST-0456,Corporate,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-01,2024
ORD-02646,2025-10-03,CUST-0135,Home Office,East,Electronics,Noise Cancelling Headphones,2,0.0,9387.34,2723.86,Standard,29.02,2025-10,2025
ORD-01162,2025-12-15,CUST-0824,Consumer,South,Office Supplies,Whiteboard Marker Set,2,0.0,324.6,94.22,Standard,29.03,2025-12,2025
ORD-01799,2024-07-31,CUST-0896,Home Office,South,Clothing,Hoodie,2,0.0,3115.6,647.55,Express,20.78,2024-07,2024
ORD-02681,2024-07-18,CUST-1258,Consumer,South,Furniture,Bed Side Table,2,0.15,8927.7,2202.04,Standard,24.67,2024-07,2024
ORD-01127,2025-08-01,CUST-1353,Consumer,South,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2025-08,2025
ORD-01621,2025-09-16,CUST-0949,Corporate,South,Office Supplies,Desk Organizer,1,0.1,162.67,15.9,Standard,9.77,2025-09,2025
ORD-02203,2024-12-11,CUST-0338,Consumer,South,Electronics,Webcam HD,2,0.0,9243.44,1911.36,Standard,20.68,2024-12,2024
ORD-02930,2024-11-14,CUST-0891,Corporate,South,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Standard,10.23,2024-11,2024
ORD-01121,2025-03-13,CUST-0436,Consumer,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2025-03,2025
ORD-01824,2024-05-28,CUST-0252,Consumer,South,Clothing,Denim Jeans,2,0.0,1054.98,251.79,Standard,23.87,2024-05,2024
ORD-02161,2024-12-30,CUST-1095,Home Office,East,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Express,29.02,2024-12,2024
ORD-02529,2025-05-09,CUST-0048,Consumer,West,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2025-05,2025
ORD-02513,2024-10-17,CUST-1237,Consumer,North,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Standard,32.37,2024-10,2024
ORD-01192,2025-03-01,CUST-0911,Consumer,East,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2025-03,2025
ORD-02404,2024-12-22,CUST-0171,Consumer,East,Office Supplies,Stapler,2,0.0,504.92,108.7,Standard,21.53,2024-12,2024
ORD-02816,2024-12-14,CUST-1097,Corporate,West,Office Supplies,Desk Organizer,2,0.0,361.48,46.17,Standard,12.77,2024-12,2024
ORD-01237,2024-10-03,CUST-0999,Home Office,North,Clothing,Running Shoes,1,0.0,1063.11,254.67,Same Day,23.96,2024-10,2024
ORD-02144,2025-01-25,CUST-0791,Consumer,North,Electronics,Laptop Stand,1,0.05,1735.74,408.85,Standard,23.55,2025-01,2025
ORD-01818,2024-02-10,CUST-0236,Consumer,East,Electronics,Smartwatch,1,0.05,1568.5,391.22,Standard,24.94,2024-02,2024
ORD-01322,2024-01-17,CUST-0446,Consumer,West,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-01,2024
